x;y;Acratosaura.mentalis;Adelophryne.baturitensis;Adelophryne.maranguapensis;Ameivula.nigrigula;Anodorhynchus.leari;Anopetia.gounellei;Anotosaura.vanzolinia;Antilophia.bokermanni;Augastes.lumachella;Callicebus.barbarabrownae;Colobosauroides.cearensis;Copeoglossum.arajara;Formicivora.iheringi;Glaucomastix.cyanura;Glaucomastix.venetacauda;Hemidactylus.agrius;Herpsilochmus.sellowi;Hylopezus.ochroleucus;Kerodon.rupestris;Leptodactylus.oreomantis;Lonchophylla.inexpectata;Megaxenops.parnaguae;Mesoclemmys.tuberculata;Myrmorchilus.strigilatus.strigilatus;Nothobachia.ablephara;Penelope.jacucaca;Phyllopezus.periosus;Placosoma.limaverdorum;Pristimantis.relictus;Procellosaurinus.erythrocercus;Psilops.mucugensis;Rhinella.casconi;Rhopornis.ardesiacus;Rupirana.cardosoi;Sakesphoroides.cristatus;Scriptosaura.catimbau;Stigmatura.budytoides.gracilis;Stigmatura.napensis.bahiae;Synallaxis.hellmayri;Tropidurus.cocorobensis;Tropidurus.erythrocephalus;Tropidurus.helenae;Tropidurus.jaguaribanus;Tropidurus.pinima;Tropidurus.semitaeniatus;Vanzosaura.multiscutata;Wiedomys.pyrrhorhinos;Xeronycteris.vieirai;wc2.1_30s_bio_1;wc2.1_30s_bio_2;wc2.1_30s_bio_3;wc2.1_30s_bio_4;wc2.1_30s_bio_5;wc2.1_30s_bio_6;wc2.1_30s_bio_7;wc2.1_30s_bio_8;wc2.1_30s_bio_9;wc2.1_30s_bio_10;wc2.1_30s_bio_11;wc2.1_30s_bio_12;wc2.1_30s_bio_13;wc2.1_30s_bio_14;wc2.1_30s_bio_15;wc2.1_30s_bio_16;wc2.1_30s_bio_17;wc2.1_30s_bio_18;wc2.1_30s_bio_19
-43.6745;-19.1185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;18.92083359;11.74166679;65.59590149;206.3476715;26.70000076;8.800000191;17.90000153;20.61666679;16.04999924;21.05000114;16.04999924;1442;300;7;90.53736877;825;27;614;27
-43.4695;-18.4625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;18.95833397;11.10000038;64.53488159;199.5088654;26.39999962;9.199999809;17.20000076;20.56666565;16.11666679;21.01666641;16.11666679;1407;280;7;88.07788086;790;28;598;28
-43.4695;-18.4215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;18.91666603;10.98333359;64.60784912;194.6597443;26.29999924;9.300000191;17;20.48333359;16.13333321;20.91666603;16.13333321;1397;280;7;88.60134125;788;27;595;27
-43.4695;-15.9205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;23.42499924;12.78333282;71.41526794;148.4235382;31.60000038;13.69999981;17.90000153;24.35000038;21.28333282;24.53333282;21.28333282;887;198;2;96.90480042;528;7;364;7
-43.4695;-13.4195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;25.42916679;12.45833302;72.01348877;102.324295;33.79999924;16.5;17.29999924;25.78333282;24.10000038;26.63333321;24.08333397;793;176;0;94.73323059;443;1;207;10
-43.4695;-12.8455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;25.57916641;13.625;73.64865875;103.0987625;34.59999847;16.10000038;18.49999809;25.88333321;24.46666718;26.96666718;24.31666565;770;154;1;91.44130707;416;5;202;11
-43.4695;-6.8595;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.82500076;10.83333302;67.28778839;130.0786438;35.29999924;19.20000076;16.09999847;26.03333282;27.46666718;28.70000076;25.68333435;1125;202;3;80.96766663;561;22;199;66
-43.3875;-18.0115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.65833282;11.5;65.34091187;196.4553223;28.20000076;10.60000038;17.60000038;22.14999962;17.73333359;22.58333397;17.73333359;1206;249;9;87.05754089;674;31;495;31
-43.3875;-10.6725;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.32916641;13.74166679;78.07765198;80.38143158;31.60000038;14;17.60000038;23.78333282;22.10000038;23.88333321;22.10000038;907;155;1;88.3186264;453;7;444;7
-43.3465;-18.1345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.32083321;11.32499981;65.08621216;198.5453644;27.79999924;10.39999962;17.39999962;21.83333397;17.38333321;22.31666565;17.38333321;1259;259;8;87.93579865;707;28;522;28
-43.3055;-16.6585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.25;12.21666718;71.02713013;165.1445618;27.89999962;10.69999981;17.20000076;21.38333321;17.81666756;21.79999924;17.81666756;1036;234;4;96.67310333;617;14;406;14
-43.3055;-16.6175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.83749962;12.45833302;71.19047546;167.8896484;28.60000038;11.10000038;17.5;21.98333359;18.36666679;22.38333321;18.36666679;1021;230;4;97.04844666;610;14;402;14
-43.3055;-16.5765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.80833244;12.60000038;71.18643951;169.3682556;28.70000076;11;17.70000076;21.96666718;18.33333397;22.38333321;18.33333397;1028;232;4;97.22397614;615;14;404;14
-43.3055;-10.0985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.20000076;14.41666698;77.50895691;86.78604889;34;15.39999962;18.60000038;25.58333206;23.91666603;26.03333282;23.91666603;752;130;1;90.50752258;371;3;156;3
-43.1825;-12.1895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24.82083321;13.70833397;72.91666412;107.2689514;34;15.19999981;18.79999924;25.20000076;23.64999962;26.25;23.5;884;165;1;89.89342499;468;5;233;17
-43.1825;-11.0825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;25.56666565;13.60000038;87.17947388;57.14149857;32.90000153;17.29999924;15.60000229;25.98333359;25.01666641;26.35000038;25.01666641;721;126;4;81.11521912;346;20;344;20
-43.1825;-6.7775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;27.01249886;10.92499924;66.61585999;135.2123566;35.59999847;19.20000076;16.39999771;26.21666718;26.36666679;28.94999886;25.78333282;1104;205;3;81.65351868;559;21;191;62
-43.1415;-12.1895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;25.4375;13.57499981;72.98387146;107.2195053;34.5;15.89999962;18.60000038;25.79999924;24.23333359;26.83333397;24.10000038;839;161;0;91.02748108;447;3;224;14
-43.1005;-12.1895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.35833359;13.75;73.13829803;107.1072845;34.5;15.69999981;18.79999924;25.71666718;24.16666603;26.76666641;24.03333282;849;162;1;89.83406067;448;5;227;16
-43.0595;-12.5175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;24.89999962;13.21666718;73.02026367;105.3781052;33.79999924;15.69999981;18.09999847;25.20000076;23.85000038;26.33333397;23.63333321;1006;188;0;88.21458435;524;7;243;27
-43.0185;-16.9865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21.03333282;12.0666666;69.74951935;170.8046875;28.79999924;11.5;17.29999924;22.23333359;18.46666718;22.68333435;18.46666718;1026;230;5;93.4766922;599;19;400;19
-43.0185;-16.8225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.99583244;12.22500038;70.25862122;168.6504974;28.89999962;11.5;17.39999962;22.14999962;18.48333359;22.61666679;18.48333359;1013;227;7;92.90042114;591;22;390;22
-43.0185;-16.6585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.57083321;12.40833378;70.50189209;170.1931915;28.60000038;11;17.60000038;21.75;18.08333397;22.21666718;18.08333397;990;225;4;96.18122864;593;16;377;16
-42.9775;-16.7815;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21.10416603;12.5583334;70.5524292;172.1053772;29.20000076;11.39999962;17.80000114;22.29999924;18.56666756;22.76666641;18.56666756;992;223;6;93.82048798;583;21;381;21
-42.9365;-8.1305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;26.84166718;13.36666584;76.3809433;96.43258667;35.40000153;17.89999962;17.50000191;26.73333359;25.79999924;28.14999962;25.68333244;832;155;2;88.60358429;426;8;147;21
-42.8955;-16.4945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21.26666641;12.70000076;70.94972229;176.9351959;29.5;11.60000038;17.89999962;22.51666641;18.71666718;22.95000076;18.71666718;967;215;6;93.40587616;571;22;365;22
-42.8545;-17.0275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.10833359;12.4333334;69.45996094;175.1730804;30.10000038;12.19999981;17.90000153;23.31666756;19.48333359;23.81666565;19.48333359;973;221;6;93.44532776;566;20;380;20
-42.8135;-10.7955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.625;13.33333302;77.51937103;87.06058502;33.70000076;16.5;17.20000076;26.23333359;24.31666565;26.25;24.31666565;679;132;1;91.82567596;357;4;142;4
-42.7725;-11.6565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22.20833397;13.10000038;73.59550476;100.5628128;30.60000038;12.80000019;17.79999924;22.66666603;20.79999924;23.25;20.79999924;970;170;1;87.001297;496;6;235;6
-42.7725;-8.3355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;26.14583397;13.375;77.7616272;94.01300049;34.5;17.29999924;17.20000076;26.23333359;24.93333435;27.29999924;24.93333435;781;150;1;88.59060669;393;9;143;9
-42.7315;-11.6565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22.15416718;13.10833359;73.23091125;102.0128784;30.60000038;12.69999981;17.90000153;22.66666603;20.73333359;23.21666718;20.73333359;947;166;1;87.33647919;486;6;230;6
-42.6905;-16.2895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.75833321;12.76666641;70.53407288;181.2435913;29.10000038;11;18.10000038;22.04999924;18.13333321;22.48333359;18.13333321;1015;214;8;88.48794556;574;31;379;31
-42.6085;-11.9435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;21.19583321;12.85833359;72.23782349;107.5863113;29.70000076;11.89999962;17.80000114;21.76666641;19.73333359;22.36666679;19.73333359;784;148;1;90.12121582;424;4;198;4
-42.6085;-10.9595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;24.875;13.33333397;75.75757599;95.47727966;33;15.39999962;17.60000038;25.36666679;23.45000076;25.64999962;23.45000076;639;122;0;93.80075073;333;2;139;2
-42.6085;-8.8685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;25.88333321;13.66666603;77.65151978;103.4261475;34.29999924;16.70000076;17.59999847;26.28333282;24.36666679;26.93333435;24.36666679;738;146;1;88.56414032;371;10;236;10
-42.6085;-8.7045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;25.04583359;13.65833282;78.04760742;96.82360077;33.40000153;15.89999962;17.50000191;25.38333321;23.63333321;26.03333282;23.63333321;763;150;1;87.62596893;383;12;244;12
-42.5675;-15.0595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.74583244;11.6916666;71.72801971;144.4969177;28.29999924;12;16.29999924;21.76666641;18.60000038;21.91666603;18.60000038;909;202;2;96.08362579;545;8;365;8
-42.5675;-14.2805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.76250076;11.14166641;70.07337952;131.3933258;29.39999962;13.5;15.89999962;22.61666679;19.81666565;22.83333397;19.81666565;868;191;1;98.22542572;525;5;429;5
-42.5675;-10.6725;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;24.89166641;13.80000019;75.40983582;101.7312393;33.5;15.19999981;18.29999924;25.41666603;23.38333321;25.79999924;23.38333321;664;120;1;91.45445251;345;4;131;4
-42.5265;-14.7725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21.60416603;11.10833359;70.75371552;135.8886261;29;13.30000019;15.69999981;22.53333282;19.58333397;22.64999962;19.58333397;888;194;2;96.16316223;537;9;356;9
-42.5265;-14.0755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;20.70416641;10.95833302;71.15800476;123.628067;28.10000038;12.69999981;15.40000057;21.54999924;18.88333321;21.73333359;18.88333321;888;192;3;93.57889557;520;15;429;15
-42.5265;-11.4515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.79999924;12.55000019;73.39181519;103.8355179;28.79999924;11.69999981;17.09999847;21.41666603;19.26666641;21.71666718;19.26666641;779;143;1;87.50695038;396;7;323;7
-42.4855;-8.7865;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.54166603;13.59999943;77.71427155;103.129097;33.90000153;16.39999962;17.50000191;25.83333206;24.03333282;26.60000038;24.03333282;716;143;1;88.17829132;360;11;230;11
-42.4855;-8.7455;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.02916718;13.50833321;78.08285522;98.86763763;33.29999924;16;17.29999924;25.29999924;23.58333397;26.04999924;23.58333397;729;145;1;87.82515717;365;11;234;11
-42.4445;-8.2535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;27.09583282;13.90833282;77.70018768;101.1402817;35.79999924;17.89999962;17.89999962;27.31666756;25.71666718;28.23333359;25.71666718;736;158;1;94.2258606;401;6;113;6
-42.2395;-13.9525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21.70833397;11;69.62025452;126.4161911;29.39999962;13.60000038;15.79999924;22.51666641;19.85000038;22.76666641;19.85000038;742;159;2;92.54892731;426;10;369;10
-41.9115;-13.2965;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.84166718;11.19999981;71.7948761;117.9528656;24.29999924;8.699999809;15.59999943;17.66666603;15.08333302;17.85000038;15.08333302;1074;178;26;65.99040985;506;83;442;83
-41.9115;-13.2555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.52083397;11.20833302;71.84828949;117.4242325;24;8.399999619;15.60000038;17.35000038;15.44999981;17.53333282;14.78333282;1110;178;29;61.66133881;506;95;445;98
-41.8705;-10.0575;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.67499924;12.61666679;75.54889679;105.6473465;31.70000076;15;16.70000076;24.23333359;22.11666679;24.70000076;22.11666679;643;125;0;91.53460693;325;3;227;3
-41.8705;-9.7705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;25.98333359;12.96666622;77.18254089;97.84804535;34.09999847;17.29999924;16.79999924;26.41666603;24.56666565;27;24.56666565;657;135;0;93.7868042;334;2;221;2
-41.8295;-8.9915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;26.39583206;13.70833397;78.78351593;99.44067383;34.90000153;17.5;17.40000153;26.79999924;25.46666718;27.45000076;24.95000076;583;124;0;91.41783905;300;7;180;8
-41.7065;-16.4535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24.10833359;12.45000076;68.03279114;185.3109283;32.29999924;14;18.29999924;25.39999962;21.45000076;25.88333321;21.45000076;781;172;4;93.67539215;468;15;297;15
-41.7065;-13.1325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.26666641;11.83333302;72.59713745;120.384491;28.10000038;11.80000019;16.29999924;21.04999924;19.21666718;21.28333282;18.5;931;149;18;64.59677124;426;65;368;71
-41.7065;-8.8275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;26.27916718;13.60833359;78.66088867;105.5388336;34.79999924;17.5;17.29999924;26.71666718;25.26666641;27.41666603;24.75;524;122;0;93.97814941;283;6;151;7
-41.6655;-5.3835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.83749962;11.24166679;73.47494507;98.46837616;33.79999924;18.5;15.29999924;25.14999962;25.78333282;27.14999962;24.86666679;1064;282;4;108.4465485;688;16;53;80
-41.6245;-12.4355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22.13750076;12.04166698;72.54016113;130.3164825;30.10000038;13.5;16.60000038;23.04999924;20.85000038;23.18333435;20.20000076;803;127;9;67.97537994;373;49;301;53
-41.5835;-13.0505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.73333359;12.30000019;73.2142868;125.7582932;27.79999924;11;16.79999924;20.61666679;18.54999924;20.79999924;17.86666679;936;146;20;60.36503983;413;74;365;84
-41.5425;-12.8865;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.875;12.08333302;73.23232269;127.8226776;27.79999924;11.30000019;16.5;20.79999924;18.61666679;20.93333244;17.98333359;874;141;16;63.47148895;392;62;345;69
-41.5425;-12.6405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19.97083282;11.4416666;73.34401703;128.2125092;27.39999962;11.80000019;15.59999943;20.91666603;18.64999962;20.98333359;18.04999924;804;125;16;60.60471725;352;62;302;70
-41.5425;-12.5585;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.60833359;11.44999981;73.87096405;126.9365082;29;13.5;15.5;22.51666641;20.26666641;22.63333321;19.71666718;823;129;11;65.38658905;373;53;320;58
-41.5425;-12.3535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22.35833359;11.94999981;72.42424774;136.8614807;30.29999924;13.80000019;16.5;23.35000038;20.93333244;23.45000076;20.33333206;820;128;9;65.17087555;371;53;302;61
-41.5015;-13.1735;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.66250038;12.40833378;73.42208862;127.1385269;27.70000076;10.80000019;16.90000153;20.58333397;18.43333435;20.70000076;17.78333282;928;145;23;57.01665878;399;84;358;95
-41.5015;-13.0915;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;19.75416756;12.25833321;73.40319061;125.6520844;27.70000076;11;16.70000076;20.64999962;18.54999924;20.78333282;17.89999962;925;149;20;60.28853226;407;77;365;85
-41.5015;-12.7635;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.16666603;11.26666641;73.16017151;125.6136246;25.5;10.10000038;15.39999962;19.10000038;16.86666679;19.18333244;16.28333282;952;139;29;49.58368301;386;101;347;121
-41.5015;-12.6405;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.10000038;11.11666679;73.13597107;127.6536407;26.29999924;11.10000038;15.19999886;20.03333282;17.76666641;20.10000038;17.18333435;898;131;24;51.24175262;366;90;321;109
-41.5015;-12.3945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21.58749962;11.47500038;73.08917236;135.4642792;29.10000038;13.39999962;15.70000076;22.56666565;20.13333321;22.68333435;19.56666565;820;125;11;60.45921707;358;63;312;73
-41.4605;-13.0915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19.89999962;11.9333334;73.66255188;124.2248764;27.60000038;11.39999962;16.20000076;20.78333282;18.68333244;20.88333321;18.04999924;906;148;19;61.22261429;400;73;360;82
-41.4605;-12.4355;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;21.59166718;11.28333282;73.74727631;135.3922577;28.79999924;13.5;15.29999924;22.58333397;20.10000038;22.73333359;19.56666565;903;131;17;54.08544159;372;81;329;101
